date,region,ev_sales,charging_stations,ev_subsidy_inr,avg_range_km,Registered_Ev_count,Fuel_price_INR,Region_population,Region_Ev_buyers
2022-04,East,2890,312,56329,363,8590,95,1063750,3726
2021-06,South,2321,227,49944,350,4557,90,2764853,1217
2022-07,North,2787,210,51958,331,8534,105,4316359,2121
2022-01,West,2810,359,59977,385,8602,107,4325666,4123
2024-10,South,4282,385,58025,395,8298,89,3973949,3018
2020-12,West,2192,284,52561,351,4455,92,3302730,2125
2019-01,East,1069,126,45051,322,2153,99,1935233,802
2018-03,South,625,63,42230,304,1882,106,1386260,483
2025-08,West,5003,609,68838,410,14953,102,4675486,3630
2020-05,West,2000,241,54343,369,5800,105,4061542,2303
2024-02,West,4160,511,63236,402,12318,103,1591778,5252
2024-12,West,4533,570,63673,398,9183,103,1623781,2443
2019-07,North,1248,107,40712,320,2461,115,2280215,1065
2021-05,West,2532,311,54765,366,7418,111,1028109,1564
2020-01,North,1635,121,44066,320,3141,98,1211023,1475
2025-08,West,5007,608,70869,412,14859,103,4683729,3652
2018-01,North,536,44,39097,289,886,92,1130879,416
2020-08,West,2157,249,52729,343,6118,101,1091120,1745
2024-11,South,4292,377,59031,372,8458,106,946986,3105
2021-05,East,2418,255,53643,356,4777,84,5560833,2266
2019-02,East,1196,128,47565,324,3652,101,1662685,1720
2023-12,North,3632,264,53152,360,10789,99,4750717,2485
2021-11,North,2418,194,45951,341,7344,90,2598081,2037
2020-06,South,1889,176,46545,318,3469,109,1093135,1264
2018-01,South,623,59,39407,308,1216,112,6000547,387
2024-09,North,4087,293,56143,354,8125,104,2049219,2998
2018-06,South,791,71,41229,294,1460,114,4181119,564
2021-04,North,2151,165,45271,330,4197,103,4825249,1646
2021-12,West,2917,351,55417,362,8459,105,2087147,1915
2021-08,East,2542,270,51366,348,7612,111,5045475,2693
2025-05,East,4666,503,66020,390,14055,89,5070672,6791
2023-08,North,3433,255,53029,360,6858,86,1856446,2025
2025-02,North,4192,306,58566,388,12731,90,4095229,6106
2022-03,West,2921,369,57643,383,5857,101,4680313,1885
2019-05,East,1402,136,48598,342,2522,93,1376915,1213
2022-11,North,3133,221,48200,354,6020,102,5796651,2182
2021-01,North,2050,158,48916,337,3929,109,2534907,1332
2020-02,West,1740,224,53889,363,5276,101,3469688,1139
2025-01,West,4685,574,70468,425,13918,93,3506083,4257
2023-06,West,3778,464,62451,388,7229,97,3717350,2769
2018-09,North,897,77,40766,299,2509,111,4626272,1104
2025-04,East,4648,500,64356,407,9169,108,5996074,3631
2024-10,South,4165,378,60849,377,8343,90,3980380,2942
2024-07,East,4254,454,64023,381,12689,94,4087286,3286
2023-05,East,3567,382,58711,373,10641,90,4470496,2105
2021-12,North,2605,195,47575,338,7381,106,5721701,2078
2020-03,West,1905,227,53014,356,5597,90,3113043,1212
2021-02,East,2347,251,53253,368,6769,114,2249952,1316
2020-07,North,1831,140,42222,315,5231,109,3091377,1762
2025-05,East,4639,499,63330,404,14135,92,5082236,6824
2025-01,South,4475,396,61751,380,13018,105,1743342,3949
2022-12,West,3458,415,61328,368,6683,99,5641192,2463
2021-12,East,2721,294,53431,360,5400,89,5832356,1273
2023-08,East,3768,402,59594,378,7194,93,5813221,2151
2023-05,North,3353,235,53605,357,9806,86,3099097,3330
2019-02,West,1270,152,48704,343,2517,94,3177881,1256
2018-06,South,721,79,39156,315,1433,113,4183245,427
2025-08,North,4563,321,58577,369,13509,99,1387442,6020
2019-12,South,1525,141,45331,316,2965,88,2718227,1360
2018-01,South,556,49,41092,310,1212,113,5995120,378
2020-04,East,1893,196,52323,346,5223,98,4623294,2285
2022-11,West,3323,423,59850,387,6730,115,5523871,1947
2021-12,East,2757,299,52051,362,5311,88,5841642,1369
2023-06,South,3411,320,56658,370,6917,111,4492249,2156
2023-12,East,3798,410,60397,371,7714,90,4646769,2846
2023-11,North,3633,254,52521,360,10562,98,2785152,4466
2022-06,East,3048,333,57170,368,8842,86,1164912,3281
2021-10,North,2448,186,46137,343,7269,103,6005465,1922
2018-11,East,1074,111,46043,334,3009,87,1965210,1395
2018-04,North,588,56,39504,282,1323,100,3613424,281
2021-07,North,2343,174,46176,326,4651,113,1025546,903
2020-09,West,2190,260,53669,361,6160,106,5210161,2561
2022-07,East,3140,334,54234,378,8976,113,4203919,2224
2021-09,West,2632,330,54290,371,8039,114,3435144,1562
2024-07,South,4184,373,57408,383,12148,107,4206651,4698
2022-05,South,2830,259,53361,349,8417,93,3321926,2330
2025-07,West,4941,604,68643,425,9868,115,3893697,4570
2020-06,North,1848,142,44003,335,3544,84,5943448,705
2025-05,West,4883,601,66191,430,14322,117,1648586,4136
2021-07,North,2319,169,45017,336,4641,111,1028652,931
2025-12,East,5065,541,65442,419,10102,104,3924864,2170
2024-05,East,4050,444,63576,405,12353,95,4518630,2972
2020-02,East,1755,185,49285,359,5157,88,941656,1493
2019-02,West,1282,149,49433,355,2362,91,3184937,1226
2022-07,South,3046,269,52294,358,5750,95,4042009,2713
2022-05,East,2911,315,55274,367,8807,110,3193381,2279
2024-05,West,4186,531,67239,393,8346,94,3862353,2870
2018-10,North,963,72,38648,297,2703,107,5710339,1135
2020-12,West,2246,273,52494,345,4378,86,3291565,2123
2024-07,East,4245,447,63604,401,12515,93,4088366,3279
2025-08,East,4774,518,66822,391,9822,95,2871931,2220
2019-01,South,1027,108,42917,324,3053,104,4725553,1044
2020-07,South,1794,173,45659,322,5398,116,2758188,2141
2018-03,East,723,77,45321,306,1327,106,2164006,462
2021-05,South,2308,219,51667,344,4625,90,924651,1338
2024-04,East,3984,438,63252,388,7987,86,1019560,3169
2019-03,West,1223,145,49535,357,3888,87,3647729,1817
2020-12,West,2248,281,52024,355,4573,88,3300976,2044
2021-06,South,2452,219,51012,357,4584,96,2761397,1317
2019-10,South,1469,144,44724,311,2923,108,2753887,1076
2022-08,East,3039,341,58910,365,6223,89,5907077,1874
2018-08,South,925,87,43138,295,2706,91,2448695,1290
2025-03,North,4425,309,57491,379,13001,83,2744977,3522
2023-02,South,3211,299,58884,360,9604,103,2428719,4211
2018-03,East,736,70,45950,311,1454,105,2145933,435
2023-02,North,3166,229,53702,363,6176,108,2623189,2506
2025-09,North,4612,327,57955,370,9333,88,2790017,2926
2018-01,West,785,73,46232,338,2046,92,1482862,746
2023-08,East,3623,400,60119,389,7390,91,5837049,2182
2019-09,South,1463,141,43554,310,4355,99,4188863,1495
2018-10,South,1067,89,41264,318,2016,106,5922059,737
2018-08,West,1081,106,47000,326,2095,84,1787951,575
2024-12,West,4601,571,65164,392,9262,103,1634868,2405
2021-10,South,2567,231,52997,350,7416,94,3654103,3027
2019-02,West,1208,140,49512,340,2469,94,3187776,1193
2022-08,West,3156,396,61376,374,9429,101,1415676,2596
2023-01,West,3480,422,60697,387,10291,114,4091919,3874
2018-01,West,660,74,45615,328,2115,95,1477658,877
2022-10,North,3042,223,50878,357,6009,106,3185115,1458
2020-05,East,1939,205,51816,332,3639,101,4686291,1241
2023-06,West,3660,460,64791,378,7392,98,3720061,2736
2025-11,West,5201,634,67650,415,15438,84,5839338,3783
2018-06,West,891,102,45914,331,2596,113,5708893,1166
2022-01,South,2589,248,55464,353,7879,104,5144146,2562
2023-04,West,3559,447,61887,398,7152,92,4039824,3486
2022-10,South,3129,291,52453,365,9172,103,1363931,2207
2025-05,South,4596,405,62340,402,13635,90,4270439,4028
2024-08,North,3939,287,57771,364,7999,113,4587851,3097
2019-09,North,1341,117,40817,301,2607,103,5994324,585
2024-03,West,4193,506,63562,408,8218,99,3557310,2638
2025-03,East,4687,497,63097,403,13667,94,4210341,6720
2021-06,South,2319,220,48460,359,4565,89,2744090,1317
2018-12,South,960,101,39615,313,3167,86,2024002,1399
2018-11,South,1072,97,40267,294,1940,105,5154462,920
2020-05,East,1860,208,52966,359,3829,103,4682311,1249
2019-11,North,1421,123,41495,315,4244,91,5470242,1860
2021-10,North,2500,182,49612,330,7258,102,6002794,1928
2018-01,North,553,48,36148,306,944,88,1113950,426
2023-03,East,3485,379,57590,378,10118,108,3669457,2291
2024-02,West,4019,506,63945,393,12291,104,1572968,5282
2021-01,West,2324,284,58865,383,4437,102,1777323,1862
2022-08,North,2893,221,49483,341,5739,97,5946540,2372
2024-03,East,4047,439,64523,398,12070,98,1470420,5713
2020-12,East,2270,234,52884,333,4331,94,2110332,2104
2019-06,South,1404,130,46843,327,2627,112,1048104,597
2025-05,East,4701,506,63449,395,14057,92,5088381,6673
2021-10,South,2576,236,51246,353,7409,93,3649334,3176
2023-07,South,3424,324,56128,378,10569,108,4936986,2268
2019-12,South,1511,146,42466,332,3133,93,2718466,1450
2023-07,East,3640,392,57710,391,7275,116,3730533,3231
2020-11,East,2230,237,51716,335,4300,91,5065388,1259
2018-01,South,673,61,42335,319,1149,111,5982099,353
2024-02,South,3804,348,60793,385,7781,113,4678072,3372
2018-04,South,799,74,42201,305,1291,97,4144461,657
2022-04,East,2887,312,55284,355,8687,94,1050509,3757
2019-04,South,1310,113,42410,326,2506,95,3301460,892
2021-11,South,2637,234,51039,355,5234,102,2332702,974
2019-04,West,1426,164,51630,358,2545,95,4612620,1111
2025-11,North,4630,335,58630,379,14091,113,5960666,5283
2025-05,North,4433,310,60936,368,13090,101,1035209,5819
2025-10,North,4583,325,58690,377,9220,93,3786845,3075
2021-08,West,2553,322,57069,378,7878,98,2415125,2329
2023-05,South,3418,307,55787,368,6875,99,3954758,3257
2025-06,East,4812,512,66615,416,14053,111,2735559,6278
2024-12,East,4445,484,61098,399,8875,98,3597510,2798
2021-12,West,2812,352,57265,365,8334,104,2084458,1787
2025-07,East,4852,510,65708,415,9703,93,4235225,3556
2019-08,West,1498,179,50457,356,4427,96,4861270,1107
2025-10,South,4896,430,61991,383,9550,86,1071414,2210
2024-05,East,4153,437,62949,379,12289,90,4526977,2885
2021-02,East,2276,242,53981,350,6858,112,2247789,1433
2025-07,West,4906,615,68003,413,9894,113,3871954,4677
2021-10,East,2631,284,53936,344,5214,87,3171989,1470
2019-05,South,1318,121,44390,318,2634,105,2718416,973
2023-03,North,3310,243,51617,369,9467,104,1783786,4377
2018-09,West,977,118,49708,326,1892,106,5117652,558
2022-07,West,3140,397,60263,374,9406,94,3012475,2278
2021-12,North,2503,196,45934,339,7544,107,5715323,2121
2021-01,North,2035,158,46268,335,4211,112,2546190,1360
2022-02,East,2796,312,56692,376,8539,88,3269695,2697
2021-03,South,2328,203,52377,335,4540,111,1373008,1397
2019-03,North,1162,94,41121,312,2245,104,1900471,1080
2024-10,East,4309,474,60325,398,8780,91,1531846,3480
2023-01,West,3539,435,61558,401,10332,114,4077992,3864
2018-09,North,957,70,38844,301,2445,110,4640096,1024
2022-11,East,3165,354,58723,370,9628,106,2475841,3664
2018-02,South,660,67,42947,294,1761,95,1339041,671
2023-05,South,3343,312,56883,375,6915,102,3936604,3149
2018-04,South,767,71,42184,308,1512,97,4166022,536
2023-03,East,3375,365,59387,391,10300,109,3663359,2427
2019-03,South,1222,114,46361,307,3564,111,1289966,1730
2019-12,East,1596,183,45634,346,3278,111,2482272,1231
2021-12,West,2743,355,54842,373,8423,105,2087941,1885
2023-05,West,3719,457,60454,407,10987,99,5363169,3272
2021-05,North,2227,169,46706,328,4500,99,4559938,940
2020-12,West,2228,282,55115,366,4607,89,3289229,2063
2022-10,East,3262,351,56508,369,6294,84,3932311,2289
2020-04,North,1716,131,44660,329,4921,111,4310003,1660
2025-10,West,5181,619,68619,425,10268,103,1279053,4201
2018-02,North,502,58,39202,306,1766,92,1343900,505
2019-04,North,1244,98,42996,302,2141,88,5365521,923
2024-03,South,3988,355,61358,368,11599,104,4414731,2337
2025-10,East,5038,522,64320,396,14867,89,2315438,6980
2019-07,South,1322,129,43091,320,2599,112,948803,1256
2023-01,East,3446,355,58075,380,9916,105,5842407,4154
2019-05,East,1332,145,47988,347,2617,91,1370385,1194
2022-07,North,2903,210,52624,343,8348,106,4314465,2015
2018-05,North,777,56,39464,291,2016,110,3126006,823
2019-06,North,1327,100,43501,309,2538,102,3450073,875
2024-05,West,4214,522,63780,404,8488,93,3870877,2752
2022-10,East,3137,341,54082,358,6365,88,3939420,2316
2025-05,South,4669,404,61753,379,13562,96,4265547,3928
2024-11,West,4563,566,65413,419,13652,112,5110000,4320
2021-03,East,2277,245,55261,370,6916,88,1028712,2726
2019-12,West,1618,199,48785,344,3448,113,5212095,707
2019-12,North,1537,114,40255,308,2844,116,2883969,1155
2019-08,East,1521,152,48800,334,4164,106,4199527,1028
2019-01,South,1116,109,46824,322,3299,102,4713387,933
2023-12,West,3972,492,64414,388,11808,97,982072,4660
2018-04,North,663,66,39056,286,1326,94,3607637,213
2020-09,South,1955,186,49857,338,5699,111,2103655,1535
2022-09,North,3034,216,51290,343,8654,95,1553454,1719
2020-08,East,1981,216,52182,341,5910,85,1265908,1267
2019-05,South,1257,127,42744,310,2347,109,2701846,892
2021-05,West,2550,313,55877,359,7529,106,1012654,1531
2023-02,East,3399,369,61102,367,6600,92,4608090,2275
2022-05,West,2978,386,61815,370,6038,113,3217840,2151
2018-10,North,877,77,39260,302,2733,110,5711580,1209
2025-12,North,4776,341,57250,394,9379,102,2404005,3313
2021-06,East,2472,266,54163,358,4930,94,4370263,1545
2020-08,East,1904,224,49166,356,5809,86,1253340,1274
2021-11,North,2431,193,45850,319,7245,97,2616478,2036
2019-05,North,1241,94,39567,295,2371,96,3183148,977
2022-03,North,2651,193,52424,349,5315,114,2017218,2044
2022-04,East,2999,316,58913,354,8800,92,1057566,3767
2025-02,South,4347,391,61592,386,8940,101,4140819,3264
2019-05,East,1427,135,49590,335,2501,97,1396578,1235
2020-09,South,1995,184,49196,332,5732,115,2100064,1580
2023-01,South,3224,289,55260,354,9575,112,2129004,2377
2020-09,West,2164,267,54730,366,6345,108,5213426,2641
2023-01,West,3475,428,60832,393,10309,112,4068045,3921
2019-12,East,1621,173,46882,320,3246,111,2487265,1074
2018-04,West,730,85,48435,320,2228,107,3277959,1084
2019-08,North,1314,105,40659,322,4000,99,4524824,1308
2018-08,East,977,96,42619,309,1757,84,3694181,694
2023-12,South,3654,347,58804,363,7567,105,1920292,3054
2019-02,East,1148,123,45152,335,3622,104,1666595,1671
2023-01,South,3226,296,57046,361,9732,115,2124214,2357
2021-01,North,2088,164,48150,332,4199,109,2551955,1392
2023-03,West,3597,438,61819,380,10642,84,5529285,4382
2021-06,West,2619,308,58652,372,7628,88,3398726,1794
2020-11,East,2234,233,52432,346,4244,85,5082636,1332
2024-07,North,3976,284,57987,377,11637,85,3218661,5604
2025-01,West,4651,565,67830,421,13862,87,3496176,4106
2019-03,West,1231,147,51186,334,3940,86,3650608,1698
2022-07,South,3039,273,52849,352,5947,89,4042082,2687
2019-06,East,1357,148,46545,325,2748,110,3876583,1317
2021-02,West,2328,291,56093,380,4811,101,1335491,1492
2023-07,West,3690,457,63709,383,7339,89,5336327,1579
2021-04,South,2352,212,52768,344,6631,94,2475453,1434
2025-11,South,4947,426,60146,387,14653,107,1583149,3530
2021-04,North,2183,168,48138,346,4251,99,4832839,1656
2021-03,South,2261,206,48209,337,4276,110,1366771,1353
2024-11,East,4487,468,61818,394,8722,111,5138669,2376
2020-07,North,1870,136,42864,327,5277,110,3089584,1741
2025-09,South,4866,430,62101,386,9516,109,5953464,3445
2025-11,West,5131,636,66346,410,15328,90,5858884,3861
2020-03,North,1652,127,44461,334,4924,92,2283178,1911
2025-10,West,5132,632,67537,406,10060,102,1274079,4218
2025-02,East,4578,493,64884,409,9016,103,5634790,3049
2024-03,South,3818,350,59191,368,11697,108,4413255,2348
2023-11,East,3768,416,57829,376,7503,95,5571426,2692
2025-04,East,4732,490,63378,404,9206,104,5998403,3706
2020-08,North,1861,148,42798,310,3633,96,1387575,1170
2018-05,South,740,70,43190,318,2206,105,5740080,752
2021-07,South,2313,220,48789,359,4831,92,2336619,2066
2025-06,West,4873,607,67852,424,14526,107,5790769,5144
2025-08,North,4582,317,60690,380,13568,97,1374568,5943
2025-12,East,5128,541,66114,416,10121,101,3913803,2168
2021-10,North,2520,182,46345,333,7273,107,5982695,1851
2019-02,South,1230,101,44248,316,2311,106,3701091,703
2024-10,East,4391,472,64924,378,8817,92,1516574,3407
2018-12,South,1124,96,41357,296,2923,86,2023003,1255
2025-03,South,4388,398,62006,394,13231,109,3133127,3103
2024-11,North,4178,292,56987,365,8308,96,919677,3467
2022-05,North,2668,199,49173,341,8211,107,1330764,1589
2024-05,South,4045,365,59341,368,12026,87,3907874,4470
2025-03,South,4559,404,64942,391,13376,106,3148317,3131
2019-04,West,1428,164,50105,355,2669,95,4603626,1256
2024-02,West,4107,499,63429,400,12056,108,1588778,5338
2020-10,East,2147,231,48647,339,6114,100,2798664,1964
2021-06,North,2269,180,48881,344,6609,93,1986156,2429
2020-11,South,1974,193,45623,342,3971,96,2975003,1000
2019-10,West,1557,200,52513,336,4912,91,2124481,2277
2024-03,East,4070,432,61915,386,11840,99,1475169,5736
2019-03,North,1041,85,40702,300,2282,103,1898618,1050
2024-09,North,4044,293,57914,368,7944,104,2042202,3088
2021-05,West,2498,307,56574,371,7279,110,1020344,1535
2023-05,East,3563,381,57716,384,10499,85,4482243,2189
2024-05,North,3838,271,54963,374,11499,90,3949592,2263
2025-07,East,4899,518,64231,393,9436,91,4232259,3548
2021-01,West,2226,283,55479,360,4612,105,1793458,1792
2024-12,West,4498,561,63313,394,9234,103,1633289,2466
2025-08,West,4951,608,69484,418,14991,103,4671540,3520
2020-01,West,1689,218,55382,362,3545,115,5962173,1698
2023-05,North,3210,244,52963,362,9916,83,3096385,3207
2024-05,West,4175,525,63444,410,8370,92,3876180,2744
2025-08,West,4915,615,69830,416,14793,101,4683170,3629
2025-03,North,4292,302,60828,372,12933,84,2751626,3560
2018-04,North,741,53,38610,308,1238,94,3622895,373
2022-09,West,3275,398,58505,376,6422,103,2434688,2605
2020-10,West,2211,272,51248,347,6568,93,4593642,2091
2020-02,South,1658,160,46949,339,5020,104,1624764,1481
2023-09,North,3497,256,53694,354,7037,110,3690244,2542
2020-05,East,1941,209,48682,342,3622,102,4683235,1258
2023-12,South,3717,337,58908,360,7420,112,1928546,3035
2019-05,North,1246,103,42033,297,2454,94,3185993,857
2022-12,South,3267,298,51098,364,9435,86,4308458,2124
2021-10,West,2824,338,54148,379,8074,108,1442396,3974
2018-10,South,1015,95,39843,313,1829,100,5914122,619
2020-09,West,2089,253,54854,369,6408,109,5202122,2514
2021-01,North,1965,158,47015,339,4178,108,2557570,1279
2021-07,South,2481,226,49389,345,4843,97,2332866,1998
2023-08,East,3740,392,57173,369,7243,94,5817987,2218
2025-01,South,4392,392,60559,385,13070,108,1735471,3921
2024-05,West,4335,531,64032,411,8595,96,3861749,2730
2024-08,South,4139,375,60056,369,8152,110,2926327,3461
2023-02,East,3360,364,57785,370,6798,94,4609646,2290
2021-05,North,2320,164,49199,345,4459,94,4569467,988
2022-01,East,2710,304,58549,365,5432,86,4507924,1808
2020-12,South,2175,189,48710,326,6178,93,5797233,1944
2023-10,North,3485,254,52920,349,6971,88,3428802,1775
2024-02,East,4026,427,63809,384,11860,115,1975916,3077
2019-08,South,1339,130,46548,334,2604,100,1965273,516
2025-02,East,4479,491,66388,415,8997,104,5642507,3080
2018-10,East,934,107,45448,332,1958,88,1150786,876
2018-09,North,863,68,37205,282,2523,109,4648729,962
2018-10,West,1112,123,48474,320,2055,114,4109357,617
2025-08,West,4962,609,67735,411,14957,100,4675487,3564
2020-05,West,1935,234,55498,359,5660,105,4054280,2314
2018-01,West,733,65,46394,335,2081,88,1495031,834
2018-05,South,677,65,41753,311,2266,104,5732264,636
2020-10,South,2062,186,46380,326,5969,105,3836833,1135
2021-08,East,2560,284,51956,367,7543,115,5040511,2642
2020-05,North,1612,140,46749,312,5075,103,1981395,1838
2024-10,North,4009,291,55632,354,12057,94,4990701,5470
2021-04,North,2243,169,46271,322,4345,105,4842577,1588
2018-10,East,1012,113,42688,307,2151,92,1144292,907
2018-12,South,997,101,43370,302,3019,87,2019939,1318
2024-08,North,4100,290,55832,377,8058,115,4598129,3072
2021-05,West,2449,303,58292,373,7514,111,1030326,1516
2018-07,West,865,101,46870,342,1731,105,4715141,710
2020-11,South,2075,198,47465,345,4019,94,2968115,1039
